date,week_number,sku_id,sku_name,category,warehouse_id,warehouse_name,unit_price,lead_time_days,festival_flag,promo_flag,demand_units,available_stock_units,fulfilled_units,stockout_flag
2024-08-18,33,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,268,660,268,0
2024-08-25,34,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,291,392,291,0
2024-09-01,35,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,240,521,240,0
2024-09-08,36,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,256,701,256,0
2024-09-15,37,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,315,445,315,0
2024-09-22,38,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,296,550,296,0
2024-09-29,39,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,284,674,284,0
2024-10-06,40,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,504,390,390,1
2024-10-13,41,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,473,420,420,1
2024-10-20,42,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,481,420,420,1
2024-10-27,43,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,514,420,420,1
2024-11-03,44,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,542,420,420,1
2024-11-10,45,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,1,643,420,420,1
2024-11-17,46,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,301,420,301,0
2024-11-24,47,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,294,539,294,0
2024-12-01,48,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,219,665,219,0
2024-12-08,49,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,264,446,264,0
2024-12-15,50,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,261,602,261,0
2024-12-22,51,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,350,341,341,1
2024-12-29,52,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,1,559,420,420,1
2025-01-05,53,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,309,420,309,0
2025-01-12,54,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,276,531,276,0
2025-01-19,55,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,189,675,189,0
2025-01-26,56,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,240,486,240,0
2025-02-02,57,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,242,666,242,0
2025-02-09,58,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,1,314,424,314,0
2025-02-16,59,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,262,530,262,0
2025-02-23,60,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,266,688,266,0
2025-03-02,61,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,324,422,324,0
2025-03-09,62,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,388,518,388,0
2025-03-16,63,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,550,550,550,0
2025-03-23,64,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,590,420,420,1
2025-03-30,65,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,291,420,291,0
2025-04-06,66,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,351,549,351,0
2025-04-13,67,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,1,480,618,480,0
2025-04-20,68,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,397,558,397,0
2025-04-27,69,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,359,581,359,0
2025-05-04,70,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,383,642,383,0
2025-05-11,71,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,452,679,452,0
2025-05-18,72,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,361,647,361,0
2025-05-25,73,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,366,706,366,0
2025-06-01,74,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,335,340,335,0
2025-06-08,75,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,447,425,425,1
2025-06-15,76,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,304,420,304,0
2025-06-22,77,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,394,536,394,0
2025-06-29,78,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,388,562,388,0
2025-07-06,79,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,301,594,301,0
2025-07-13,80,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,296,713,296,0
2025-07-20,81,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,309,417,309,0
2025-07-27,82,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,1,377,528,377,0
2025-08-03,83,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,256,571,256,0
2025-08-10,84,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,287,315,287,0
2025-08-17,85,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,261,448,261,0
2025-08-24,86,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,296,607,296,0
2025-08-31,87,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,1,381,731,381,0
2025-09-07,88,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,279,350,279,0
2025-09-14,89,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,1,361,491,361,0
2025-09-21,90,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,336,550,336,0
2025-09-28,91,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,311,634,311,0
2025-10-05,92,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,440,323,323,1
2025-10-12,93,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,1,722,420,420,1
2025-10-19,94,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,645,420,420,1
2025-10-26,95,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,1,718,420,420,1
2025-11-02,96,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,521,420,420,1
2025-11-09,97,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,568,420,420,1
2025-11-16,98,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,316,420,316,0
2025-11-23,99,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,324,524,324,0
2025-11-30,100,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,284,620,284,0
2025-12-07,101,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,242,336,242,0
2025-12-14,102,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,0,0,278,514,278,0
2025-12-21,103,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,451,656,451,0
2025-12-28,104,SKU07,Soda Mixer 250ml,Non-Alcoholic,WH04,East DC,30,4,1,0,506,625,506,0
2024-01-07,1,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1145,1470,1145,0
2024-01-14,2,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1026,2005,1026,0
2024-01-21,3,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1049,2659,1049,0
2024-01-28,4,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,780,1610,780,0
2024-02-04,5,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1060,2510,1060,0
2024-02-11,6,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,911,1450,911,0
2024-02-18,7,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1302,2219,1302,0
2024-02-25,8,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,918,2597,918,0
2024-03-03,9,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,877,1679,877,0
2024-03-10,10,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,1808,2482,1808,0
2024-03-17,11,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,2236,2354,2236,0
2024-03-24,12,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,1953,1798,1798,1
2024-03-31,13,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1275,1680,1275,0
2024-04-07,14,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1274,2085,1274,0
2024-04-14,15,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,1,1745,2491,1745,0
2024-04-21,16,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1506,2426,1506,0
2024-04-28,17,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1319,2600,1319,0
2024-05-05,18,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1555,1281,1281,1
2024-05-12,19,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1355,1680,1355,0
2024-05-19,20,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1293,2005,1293,0
2024-05-26,21,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1557,2392,1557,0
2024-06-02,22,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1343,2515,1343,0
2024-06-09,23,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,1,1866,2852,1866,0
2024-06-16,24,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1466,2666,1466,0
2024-06-23,25,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1608,2880,1608,0
2024-06-30,26,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1485,1272,1272,1
2024-07-07,27,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1309,1680,1309,0
2024-07-14,28,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,958,2051,958,0
2024-07-21,29,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1518,2773,1518,0
2024-07-28,30,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1308,2935,1308,0
2024-08-04,31,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1099,1627,1099,0
2024-08-11,32,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,864,2208,864,0
2024-08-18,33,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1275,1344,1275,0
2024-08-25,34,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1074,1749,1074,0
2024-09-01,35,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1219,2355,1219,0
2024-09-08,36,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1028,2816,1028,0
2024-09-15,37,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1077,1788,1077,0
2024-09-22,38,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,900,2391,900,0
2024-09-29,39,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1183,1491,1183,0
2024-10-06,40,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,1,2426,1988,1988,1
2024-10-13,41,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,2235,1680,1680,1
2024-10-20,42,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,1981,1680,1680,1
2024-10-27,43,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,2256,1680,1680,1
2024-11-03,44,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,2276,1680,1680,1
2024-11-10,45,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,1978,1680,1680,1
2024-11-17,46,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1028,1680,1028,0
2024-11-24,47,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,819,2332,819,0
2024-12-01,48,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,986,1513,986,0
2024-12-08,49,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1418,2207,1418,0
2024-12-15,50,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1061,2469,1061,0
2024-12-22,51,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,1281,1408,1281,0
2024-12-29,52,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,1372,1807,1372,0
2025-01-05,53,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1091,2115,1091,0
2025-01-12,54,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,989,2704,989,0
2025-01-19,55,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1126,1715,1126,0
2025-01-26,56,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,1,1202,2269,1202,0
2025-02-02,57,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1094,2747,1094,0
2025-02-09,58,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1392,1653,1392,0
2025-02-16,59,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1064,1941,1064,0
2025-02-23,60,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1104,2557,1104,0
2025-03-02,61,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1261,1453,1261,0
2025-03-09,62,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1320,1872,1320,0
2025-03-16,63,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,2188,2232,2188,0
2025-03-23,64,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,2138,1724,1724,1
2025-03-30,65,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1313,1680,1313,0
2025-04-06,66,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1486,2047,1486,0
2025-04-13,67,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1660,2241,1660,0
2025-04-20,68,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1349,2261,1349,0
2025-04-27,69,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1439,2592,1439,0
2025-05-04,70,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1259,2833,1259,0
2025-05-11,71,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1605,1574,1574,1
2025-05-18,72,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1660,1680,1660,0
2025-05-25,73,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1374,1700,1374,0
2025-06-01,74,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1633,2006,1633,0
2025-06-08,75,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1205,2053,1205,0
2025-06-15,76,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1355,2528,1355,0
2025-06-22,77,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1338,2853,1338,0
2025-06-29,78,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1582,1515,1515,1
2025-07-06,79,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1237,1680,1237,0
2025-07-13,80,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,876,2123,876,0
2025-07-20,81,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1745,2927,1745,0
2025-07-27,82,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1254,2862,1254,0
2025-08-03,83,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1115,1608,1115,0
2025-08-10,84,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,1,1660,2173,1660,0
2025-08-17,85,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1041,2193,1041,0
2025-08-24,86,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1120,2832,1120,0
2025-08-31,87,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1316,1712,1316,0
2025-09-07,88,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1096,2076,1096,0
2025-09-14,89,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,932,2660,932,0
2025-09-21,90,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1337,1728,1337,0
2025-09-28,91,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1174,2071,1174,0
2025-10-05,92,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,2089,2577,2089,0
2025-10-12,93,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,2434,2168,2168,1
2025-10-19,94,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,2109,1680,1680,1
2025-10-26,95,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,1842,1680,1680,1
2025-11-02,96,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,2315,1680,1680,1
2025-11-09,97,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,2022,1680,1680,1
2025-11-16,98,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1132,1680,1132,0
2025-11-23,99,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1464,2228,1464,0
2025-11-30,100,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1255,2444,1255,0
2025-12-07,101,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,1,1472,2869,1472,0
2025-12-14,102,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,0,0,1411,1397,1397,1
2025-12-21,103,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,1488,1680,1488,0
2025-12-28,104,SKU08,Lager Can 500ml,Beer,WH04,East DC,100,5,1,0,1757,1872,1757,0
2024-01-07,1,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,248,368,248,0
2024-01-14,2,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,240,540,240,0
2024-01-21,3,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,276,720,276,0
2024-01-28,4,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,248,444,248,0
2024-02-04,5,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,273,616,273,0
2024-02-11,6,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,259,342,259,0
2024-02-18,7,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,259,504,259,0
2024-02-25,8,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,240,664,240,0
2024-03-03,9,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,384,424,384,0
2024-03-10,10,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,1,0,423,460,423,0
2024-03-17,11,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,1,0,461,458,458,1
2024-03-24,12,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,1,0,543,420,420,1
2024-03-31,13,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,297,420,297,0
2024-04-07,14,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,370,543,370,0
2024-04-14,15,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,399,593,399,0
2024-04-21,16,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,358,614,358,0
2024-04-28,17,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,226,676,226,0
2024-05-05,18,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,364,450,364,0
2024-05-12,19,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,387,506,387,0
2024-05-19,20,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,381,539,381,0
2024-05-26,21,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,330,578,330,0
2024-06-02,22,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,430,668,430,0
2024-06-09,23,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,292,658,292,0
2024-06-16,24,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,352,366,352,0
2024-06-23,25,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,1,494,434,434,1
2024-06-30,26,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,513,420,420,1
2024-07-07,27,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,270,420,270,0
2024-07-14,28,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,241,570,241,0
2024-07-21,29,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,409,329,329,1
2024-07-28,30,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,345,420,345,0
2024-08-04,31,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,285,495,285,0
2024-08-11,32,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,249,630,249,0
2024-08-18,33,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,272,381,272,0
2024-08-25,34,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,251,529,251,0
2024-09-01,35,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,307,698,307,0
2024-09-08,36,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,298,391,298,0
2024-09-15,37,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,1,349,513,349,0
2024-09-22,38,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,293,584,293,0
2024-09-29,39,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,284,711,284,0
2024-10-06,40,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,1,0,434,427,427,1
2024-10-13,41,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,1,0,397,420,397,0
2024-10-20,42,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,1,1,673,443,443,1
2024-10-27,43,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,1,1,696,420,420,1
2024-11-03,44,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,1,0,459,420,420,1
2024-11-10,45,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,1,0,607,420,420,1
2024-11-17,46,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,280,420,280,0
2024-11-24,47,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,213,560,213,0
2024-12-01,48,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,297,347,297,0
2024-12-08,49,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,356,470,356,0
2024-12-15,50,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,274,534,274,0
2024-12-22,51,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,1,0,432,680,432,0
2024-12-29,52,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,1,0,509,668,509,0
2025-01-05,53,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,214,579,214,0
2025-01-12,54,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,228,365,228,0
2025-01-19,55,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,283,557,283,0
2025-01-26,56,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,260,694,260,0
2025-02-02,57,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,284,434,284,0
2025-02-09,58,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,251,570,251,0
2025-02-16,59,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,329,319,319,1
2025-02-23,60,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,304,420,304,0
2025-03-02,61,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,344,536,344,0
2025-03-09,62,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,319,612,319,0
2025-03-16,63,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,1,0,504,713,504,0
2025-03-23,64,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,1,0,445,629,445,0
2025-03-30,65,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,383,604,383,0
2025-04-06,66,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,404,641,404,0
2025-04-13,67,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,362,657,362,0
2025-04-20,68,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,419,715,419,0
2025-04-27,69,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,419,716,419,0
2025-05-04,70,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,404,717,404,0
2025-05-11,71,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,464,733,464,0
2025-05-18,72,SKU09,Wheat Beer 650ml,Beer,WH04,East DC,160,9,0,0,440,689,440,0
